ID,x_1,y_1,U,sigma_U,N_U,B,sigma_B,N_B,V,sigma_V,N_V,R,sigma_R,N_R,I,sigma_I,N_I,chi,sharp,vary,wt,ra_1,dec_1,cc,sigma_cc,source_id,ra_2,dec_2,x_2,y_2,plx,pmra,pmdec,plxe,pmrae,pmdece,pmcorr,g_mag,bp_rp,qflag,memberprob,x,y,mu_x,mu_y,r,theta,mu_r,mu_t,Del_CUBI,Del_CUBI_sigma,p_p1,p_p2
49049,264.392,-359.2,17.213,0.005,44,17.211,0.0013,259,16.488,0.0013,293,16.029,0.0038,34,15.578,0.0014,104,1.276,0.145,0.527,359.5,229.6180833333333,2.0360555555555555,-1.630999999999997,0.0055081757415681,4421478100328618496,229.618071,2.036048,-0.0203,-0.045,0.0488,3.7746,-9.8819,0.0618,0.0835,0.0681,-0.2254,16.2619,0.9977,3,1.0,-0.0199164178624049,-0.0449518696123265,-0.3110483485913131,-0.0171745840389155,0.0491663938286461,-113.89626160017735,0.1417024517315653,-0.2774282910439312,-0.1544616765050024,0.0055081757415681,0.99552,0.00448
51075,278.003,-362.775,15.375,0.0026,44,14.709,0.0007,257,13.678,0.0005,294,13.092,0.0016,35,12.544,0.0015,104,1.759,0.159,0.661,359.5,229.621875,2.035055555555556,-1.4989999999999988,0.0031606961258558,4421478100328619648,229.621856,2.035056,-0.0165,-0.046,0.1389,4.0633,-9.783,0.016,0.0187,0.0173,-0.3092,13.3683,1.2852,3,1.0,-0.016133817555183,-0.0459439125391395,-0.0222241503311643,0.0853223823082457,0.0486943853879278,-109.34940479305703,-0.0731395140377324,-0.0492385343711707,1.0297907726848368,0.0031606961258558,0.04288,0.95712
60112,333.243,-392.406,17.531,0.0033,37,17.455,0.0011,243,16.736,0.001,269,16.304,0.003,31,15.854,0.0023,86,1.182,0.22,0.364,325.5,229.6372083333333,2.0268333333333333,-1.5249999999999986,0.0043127717305695,4421477894170193792,229.637212,2.026823,-0.0012,-0.0542,0.0832,3.9712,-9.7064,0.081,0.0744,0.0827,-0.4666,16.5463,1.0138,3,1.0,-0.0007875070108767,-0.0541769917301067,-0.1138255201746648,0.1654249904658338,0.0541827149579663,-90.8327824997522,-0.1637531443773048,-0.1162178309047272,0.6315848225278585,0.0043127717305695,0.16596,0.83404
58035,320.761,-378.601,16.463,0.003,38,16.3,0.0006,252,15.488,0.0004,278,15.007,0.0026,34,14.53,0.0009,97,1.212,0.118,0.247,342.0,229.63375,2.0306666666666664,-1.607000000000001,0.0032449961479175,4421477894170193024,229.633741,2.030662,-0.0047,-0.0504,0.1397,4.0196,-9.7546,0.0342,0.0395,0.0372,-0.3107,15.2482,1.0802,3,1.0,-0.0042563253753927,-0.0503379877798428,-0.0655381160883893,0.1154189342015936,0.0505176139522129,-94.83314464448426,-0.1094866704922348,-0.0750296209318146,0.2175323730539546,0.0032449961479175,0.92464,0.07536
57487,317.395,-376.688,16.867,0.0034,38,16.744,0.0007,252,15.986,0.0005,278,15.532,0.0021,34,15.073,0.001,98,1.246,0.131,0.181,342.5,229.63279166666663,2.0311944444444445,-1.5479999999999985,0.0036796738985948,4421478100328622848,229.632804,2.031194,-0.0056,-0.0498,0.1137,3.9333,-9.9237,0.0443,0.0529,0.0489,-0.2868,15.7703,1.0375,3,1.0,-0.0051927352332972,-0.0498059851773766,-0.1518690566011598,-0.0596404521541448,0.0500759489045608,-95.95211134933056,0.0750673199261026,-0.1448657701639323,0.5922683180938889,0.0036796738985948,0.2176,0.7824
59877,331.939,-379.319,16.883,0.0051,38,16.687,0.0007,251,15.906,0.0005,281,15.455,0.002,34,14.996,0.0012,97,1.229,0.146,0.295,343.0,229.63683333333333,2.030472222222222,-1.4950000000000028,0.0053319789947073,4421477898461302784,229.636846,2.030457,-0.0016,-0.0506,0.0611,3.8269,-9.8431,0.0427,0.0456,0.048,-0.4435,15.6905,1.0344,3,1.0,-0.0011532754427133,-0.0505429930230555,-0.2581374835542927,0.0240362253095351,0.0505561488641629,-91.3071317575988,-0.0181413966075169,-0.2586186193451706,1.0353010116360513,0.0053319789947073,0.04308,0.95692
61975,344.492,-395.996,17.236,0.0061,38,17.143,0.0013,244,16.428,0.0009,273,15.999,0.0027,35,15.548,0.0018,88,1.271,0.29,0.513,331.5,229.6403333333333,2.0258333333333334,-1.502000000000001,0.0066204229472141,4421477894170194432,229.640336,2.025824,0.0019,-0.0552,0.156,3.9651,-9.9539,0.0546,0.0617,0.0678,-0.5273,16.2283,1.0009,3,1.0,0.0023345399895843,-0.0551759897437379,-0.1198240008419133,-0.0905551795625611,0.0552253557812355,-87.57721508979215,0.0854089153502826,-0.1235449266544717,0.8522516601459618,0.0066204229472141,0.04964,0.95036
63614,354.179,-378.484,16.984,0.0037,38,16.838,0.0008,252,16.078,0.0005,281,15.625,0.0019,35,15.164,0.0007,97,1.252,0.12,0.241,344.0,229.64304166666665,2.0306944444444444,-1.5280000000000005,0.0039319206502675,4421571730616010368,229.643033,2.03069,0.0046,-0.0503,0.1064,4.2969,-10.056,0.0473,0.0467,0.0487,-0.4196,15.8527,1.0285,3,1.0,0.0050298392193549,-0.0503099855130367,0.2120641251883153,-0.195853634989885,0.0505607943459606,-84.29071410410508,0.2159784499861106,0.1915284539493641,0.7358827013061509,0.0039319206502675,0.09144,0.90856
57384,316.832,-332.457,16.466,0.0026,44,16.226,0.0011,261,15.429,0.0008,289,14.963,0.002,42,14.484,0.0011,113,1.57,0.272,0.599,367.0,229.63266666666664,2.043472222222222,-1.5019999999999971,0.0032233522922572,4421571936774421504,229.632651,2.043482,-0.0058,-0.0375,0.1158,3.7777,-9.8717,0.0338,0.0469,0.0393,-0.1954,15.206,1.0622,3,1.0,-0.0053455983163245,-0.0375179882579634,-0.307474058793147,-0.0054138386236294,0.037896897818742,-98.10897762663028,0.0487308790746626,-0.3036361439354429,0.9728048043779588,0.0032233522922572,0.04084,0.95916
74236,421.771,-590.857,18.133,0.004,36,18.1,0.0013,222,17.427,0.0011,248,17.027,0.0037,25,16.585,0.0033,70,1.065,0.118,0.337,293.0,229.66183333333333,1.9716944444444449,-1.4820000000000029,0.0055018178813915,4421474458192696448,229.66181,1.971702,0.0234,-0.1093,0.019,4.1194,-9.6828,0.0912,0.1002,0.1061,-0.3595,17.2561,0.9485,3,0.99999,0.0237959024082649,-0.1092977541705168,0.0351665493199806,0.189825289700705,0.1118581424758269,-77.71744699942073,-0.1779991839011978,0.0747436775355534,0.9066595485076484,0.0055018178813915,0.04384,0.95616
69644,391.108,-574.128,18.02,0.0042,38,17.977,0.001,226,17.286,0.0008,249,16.87,0.0039,27,16.427,0.0016,75,0.985,-0.011,0.278,300.0,229.65329166666663,1.9763611111111112,-1.5070000000000014,0.0047116875957558,4421474668647782912,229.653289,1.976345,0.0149,-0.1047,0.0778,3.9762,-9.9606,0.0858,0.1,0.1135,-0.4875,17.0878,0.9493,3,1.0,0.0152799051626451,-0.1046548677764471,-0.1083049279422702,-0.0982081707471238,0.1057644403903554,-81.6933469670091,0.0815309386091955,-0.1213569456915432,0.7222691861023963,0.0047116875957558,0.09668,0.90332
75374,429.975,-557.523,16.188,0.0032,31,15.843,0.0007,224,14.984,0.0005,251,14.494,0.0028,28,13.988,0.0015,74,1.116,-0.008,0.566,297.0,229.6640833333333,1.9809722222222224,-1.5100000000000016,0.0036701498607005,4421474565568567168,229.664093,1.980956,0.0257,-0.1001,0.136,3.9639,-10.025,0.0277,0.0303,0.0321,-0.3511,14.7326,1.1239,3,1.0,0.0260774051840632,-0.1000437335430521,-0.1202538771067565,-0.1639697090257461,0.1033865546498528,-75.39036572605382,0.1283361540151195,-0.1577241009161322,0.9290983055511116,0.0036701498607005,0.04168,0.95832
73294,415.127,-489.212,18.051,0.0038,36,18.066,0.0009,228,17.376,0.0008,251,16.962,0.0029,25,16.517,0.0016,80,0.976,-0.055,0.119,302.5,229.6599583333333,1.9999444444444443,-1.564,0.0043150898020782,4421474870509628544,229.659967,1.999934,0.0215,-0.0811,0.2664,4.0195,-9.6366,0.0906,0.0968,0.1029,-0.356,17.1694,0.9455,3,0.99999,0.0219536186423685,-0.0810658201336653,-0.064791552190464,0.2383893356243646,0.0839858831318593,-74.8470564065836,-0.2470371836058583,-0.0002247014932096,0.2543560953180283,0.0043150898020782,0.88944,0.11056
72004,406.432,-477.71,16.887,0.0021,37,16.715,0.0007,229,15.968,0.0006,255,15.523,0.0027,33,15.05,0.0012,82,1.082,0.079,0.305,311.0,229.65754166666665,2.003138888888889,-1.4929999999999986,0.0026134268690743,4421474874806222208,229.657551,2.00313,0.0191,-0.0779,0.0812,3.8912,-9.8505,0.0417,0.0458,0.0508,-0.2598,15.7485,1.0287,3,1.0,0.0195390523763925,-0.077869854974952,-0.1931666995586534,0.0168891456615949,0.0802838021121786,-75.91419161854058,-0.0633932306327406,-0.1832482342875527,1.0403738752715086,0.0026134268690743,0.04436,0.95564
89745,585.312,-621.42,17.839,0.002,34,17.754,0.0016,214,17.048,0.001,246,16.63,0.007,21,16.18,0.0014,58,1.032,0.034,0.448,279.0,229.70725,1.9632222222222224,-1.4890000000000043,0.0033286633954186,4421473770997908352,229.707263,1.963205,0.0688,-0.1178,0.045,4.2933,-9.8693,0.1014,0.0873,0.086,-0.203,16.8523,0.9552,3,0.99999,0.0692223280573906,-0.1177933976992861,0.2105337778076441,-7.627150689196654e-06,0.13662728586643,-59.55900028920728,0.106673689447402,0.1815081145178119,0.901094413865914,0.0033286633954186,0.04264,0.95736
85860,528.101,-488.54,16.97,0.0023,35,16.797,0.0007,224,16.046,0.0006,251,15.597,0.0019,28,15.128,0.0011,76,1.023,0.012,0.268,299.5,229.691375,2.000111111111111,-1.4960000000000022,0.0027349588662354,4421568436376564992,229.691366,2.000118,0.0529,-0.0809,0.134,3.78,-9.8969,0.0507,0.047,0.0505,-0.3017,15.8242,1.0334,3,1.0,0.0533334793274919,-0.0808810712210495,-0.30327134894455,-0.0290410453467589,0.096882442676888,-56.59889449827958,-0.1427053755099841,-0.2691692203912512,1.0020264609029448,0.0027349588662354,0.04048,0.95952
71746,404.758,-467.253,17.717,0.0068,25,17.589,0.0008,230,16.837,0.0006,255,16.406,0.0031,35,15.955,0.0013,81,1.007,-0.02,0.25,307.0,229.65708333333333,2.0060277777777777,-1.5059999999999985,0.0070149839629182,4421474870509633792,229.657085,2.006034,0.0187,-0.075,0.2764,3.8081,-9.8484,0.0655,0.0707,0.0758,-0.3741,16.6269,1.0082,3,0.99999,0.0190733033306115,-0.0749658632602231,-0.2762816436327531,0.0190981369856876,0.0773541954537179,-75.7253045007475,-0.0866315250281542,-0.2630423241914426,0.7803454266803996,0.0070149839629182,0.0706,0.9294
68363,383.242,-412.566,16.013,0.0023,37,15.704,0.0006,235,14.835,0.0004,260,14.327,0.0031,35,13.823,0.001,81,1.165,-0.008,0.407,317.0,229.651125,2.0212222222222223,-1.5719999999999992,0.0026476404589747,4421571666191995008,229.651107,2.021224,0.0127,-0.0598,0.118,3.983,-10.13,0.0246,0.0263,0.0286,-0.3663,14.5649,1.1321,3,1.0,0.0130988451124405,-0.0597759347512844,-0.1015724249743163,-0.272221378513156,0.0611942980895239,-77.64000405422964,0.2441699041243106,-0.1574880768651742,0.4266103094308017,0.0026476404589747,0.5696,0.4304
70037,393.567,-401.928,16.129,0.0043,38,15.867,0.0006,240,15.009,0.0005,266,14.507,0.0023,35,14.01,0.0012,88,1.279,0.126,0.379,326.0,229.654,2.0241944444444444,-1.5950000000000006,0.0045442271070007,4421571666191996544,229.653977,2.024178,0.0156,-0.0569,0.1012,4.338,-10.011,0.0272,0.0291,0.031,-0.3551,14.7565,1.1207,3,1.0,0.0159670303199975,-0.0568219098466805,0.2535201309127723,-0.1486599791930618,0.0590226693386873,-74.30456815783316,0.2117001432251633,0.2038511602865093,0.2701903763896985,0.0045442271070007,0.87396,0.12604
77138,443.392,-440.012,16.766,0.0066,35,16.641,0.0006,228,15.865,0.0005,256,15.413,0.0023,33,14.934,0.0012,73,1.054,0.049,0.316,305.5,229.6678333333333,2.013611111111111,-1.581999999999999,0.0067616566017507,4421568711254482944,229.667824,2.013601,0.0294,-0.0674,0.1058,3.9869,-9.758,0.04,0.0443,0.049,-0.2592,15.6392,1.0353,3,1.0,0.0298055827617274,-0.0673987027702313,-0.0971348891267168,0.1137172882094994,0.0736950330678817,-66.14365149226414,-0.1432872643541632,-0.0428435315687451,0.3440495881039935,0.0067616566017507,0.75488,0.24512
67787,379.56,-375.729,17.191,0.0036,38,17.117,0.0007,252,16.392,0.0005,281,15.955,0.0016,35,15.498,0.0009,98,1.162,0.078,0.201,344.5,229.6500833333333,2.0314722222222223,-1.5450000000000037,0.0038405728739343,4421571734906576768,229.650088,2.031458,0.0117,-0.0496,0.037,4.0706,-9.7868,0.0565,0.0573,0.0594,-0.4177,16.1726,0.9989,3,1.0,0.0120804027833276,-0.0495419475525877,-0.0140078483576628,0.0832754651890823,0.0509935358522115,-76.29631273738289,-0.0842234041497034,0.0061189142423358,0.5267560769597391,0.0038405728739343,0.32876,0.67124
69715,391.471,-377.082,16.56,0.0042,38,16.375,0.0006,252,15.593,0.0006,282,15.117,0.0026,35,14.651,0.0014,98,1.333,0.176,0.35,345.0,229.65341666666663,2.031083333333333,-1.5390000000000017,0.0045077710678338,4421571730616027904,229.653392,2.031081,0.015,-0.0499,0.1623,3.9141,-9.9979,0.0347,0.0375,0.0401,-0.3557,15.3636,1.0494,3,1.0,0.0153823297631474,-0.0499189186574367,-0.1703986951514892,-0.1350331131681224,0.0522351845873066,-72.87351223057618,0.0788659617998322,-0.2026075443575399,0.7167445039298046,0.0045077710678338,0.0988,0.9012
70825,398.724,-376.626,17.414,0.0036,38,17.317,0.0011,252,16.611,0.0008,280,16.176,0.0029,32,15.737,0.0013,98,1.254,0.181,0.406,342.5,229.65541666666664,2.031222222222222,-1.4829999999999988,0.0041315856520227,4421571730616031872,229.655413,2.031212,0.017,-0.0498,0.1594,4.1819,-9.7998,0.058,0.0629,0.0672,-0.3675,16.4067,0.982,3,1.0,0.0174020585723148,-0.0497878977111214,0.0974649668069332,0.0702245508025062,0.0527415054871148,-70.73426061436597,-0.0341333011717208,0.1151773634062308,0.9778611656024808,0.0041315856520227,0.04168,0.95832
74514,423.788,-389.112,17.676,0.0042,35,17.635,0.0008,239,16.935,0.0007,269,16.508,0.0034,29,16.062,0.0012,84,1.012,0.009,0.203,320.5,229.662375,2.02775,-1.5320000000000036,0.0045122056690713,4421571666187008768,229.662377,2.027739,0.0239,-0.0533,0.178,3.7738,-9.9085,0.0694,0.0759,0.081,-0.3711,16.7169,0.9744,3,1.0,0.024361734723123,-0.0532608041422828,-0.3104077714107304,-0.042059249506562,0.058567972276684,-65.42042728936703,-0.090868133655402,-0.2997748276743988,0.5481453824464404,0.0045122056690713,0.29096,0.70904
68571,384.508,-356.136,16.904,0.0063,45,16.841,0.001,261,16.077,0.0007,292,15.618,0.002,34,15.148,0.0011,112,1.216,0.064,0.458,364.5,229.65145833333327,2.0369166666666665,-1.6300000000000026,0.0065498091575251,4421571734911492480,229.651461,2.036898,0.013,-0.0441,0.1718,4.0994,-9.7794,0.0467,0.047,0.0491,-0.4413,15.838,1.0044,3,1.0,0.0134524944734333,-0.0441019382623325,0.0148368366102324,0.0912165995066754,0.04610803147015,-73.03662616515537,-0.0829190979431871,0.0408046926522929,-0.0936268656230991,0.0065498091575251,0.9938,0.0062
68637,384.913,-326.236,18.11,0.0076,48,18.115,0.0014,261,17.441,0.0014,294,17.001,0.0053,43,16.575,0.0021,118,1.127,0.002,0.446,374.5,229.6515833333333,2.0452222222222223,-1.5449999999999982,0.008129575634681,4421571764975763712,229.651574,2.045208,0.0132,-0.0358,0.0239,3.7523,-10.146,0.1008,0.111,0.1105,-0.255,17.2007,0.9393,3,1.0,0.0135653529532165,-0.0357919393221941,-0.3322560540037801,-0.2880142194789971,0.03827638594733,-69.2430007465811,0.1515664731800991,-0.4127637099503843,0.4030577259865608,0.008129575634681,0.62204,0.37796
72903,412.655,-323.657,16.878,0.0018,46,16.79,0.0008,257,16.04,0.0006,295,15.585,0.0015,44,15.122,0.0007,114,1.269,0.191,0.307,370.5,229.65929166666663,2.0459166666666664,-1.5799999999999983,0.0022383029285599,4421571769266399616,229.659287,2.045921,0.0209,-0.0351,0.0994,3.8862,-10.022,0.0456,0.0491,0.0478,-0.2144,15.8208,1.0323,3,1.0,0.0212734297941312,-0.0350788543080165,-0.1981054967661696,-0.1590967482399974,0.0410254169359542,-58.76545173066074,0.0333097961499528,-0.2518889053332055,0.321386832878866,0.0022383029285599,0.79716,0.20284
78771,456.75,-371.364,16.129,0.0018,40,15.796,0.0006,252,14.946,0.0004,290,14.442,0.0021,33,13.951,0.001,101,1.171,0.047,0.489,350.5,229.67154166666663,2.0326666666666666,-1.511999999999997,0.002227105745132,4421571700551732224,229.671539,2.032667,0.0331,-0.0484,0.1288,3.9473,-10.082,0.0272,0.0268,0.0289,-0.3011,14.6891,1.1174,3,1.0,0.0335178942319309,-0.0483326380395197,-0.1366061236240866,-0.2207654758241736,0.0588174560279696,-55.25932440826336,0.1035649727636851,-0.2380607585133052,0.9171136924515944,0.002227105745132,0.0416,0.9584
82247,488.348,-386.333,16.521,0.0017,35,16.293,0.0005,242,15.508,0.0004,272,15.041,0.0024,32,14.561,0.0009,84,1.107,0.028,0.257,325.0,229.68033333333327,2.0285,-1.5039999999999978,0.0020493901531919,4421568745614225024,229.68032,2.028509,0.0419,-0.0525,0.1655,3.9596,-9.7869,0.0334,0.0357,0.0379,-0.1693,15.2719,1.0618,3,1.0,0.0422934758250843,-0.0524904254779413,-0.1240282101912692,0.0851415598837986,0.0674090710826243,-51.14032289280644,-0.1441156309898066,-0.043159785067885,0.96972719272514,0.0020493901531919,0.03988,0.96012
78824,457.114,-336.953,17.841,0.0047,44,17.775,0.0009,255,17.074,0.0008,292,16.642,0.0037,41,16.204,0.0014,108,1.074,0.087,0.338,362.5,229.67166666666665,2.042222222222222,-1.5049999999999957,0.0050665570163573,4421571799335536000,229.671642,2.042228,0.0332,-0.0388,0.1079,4.212,-10.123,0.0835,0.0762,0.0801,-0.2827,16.8718,0.9773,3,1.0,0.0336206298150737,-0.0387716386235847,0.128099027850052,-0.2627232947433868,0.051318483129571,-49.06997190273159,0.2824125296184817,-0.075339588872246,0.7630010101299146,0.0050665570163573,0.07652,0.92348
79537,463.175,-324.882,17.127,0.0041,44,17.016,0.0009,256,16.278,0.0005,292,15.814,0.0038,41,15.368,0.001,108,1.136,-0.013,0.418,363.0,229.6733333333333,2.045583333333333,-1.5369999999999973,0.0044079473681068,4421571799335538048,229.673327,2.04558,0.0349,-0.0354,0.1546,4.0353,-9.7745,0.0515,0.0549,0.0567,-0.3089,16.0492,1.0031,3,1.0,0.0353044855441264,-0.0354196025247876,-0.0485532375303303,0.0980970379288117,0.0500095485137526,-45.09325975770665,-0.1037542893109846,0.0348639236841738,0.6153433978177217,0.0044079473681068,0.18464,0.81536
83790,504.394,-440.087,17.44,0.0058,35,17.422,0.0018,228,16.72,0.0013,255,16.304,0.003,33,15.847,0.0014,74,1.1,0.139,0.658,305.5,229.68479166666663,2.013583333333333,-1.5570000000000004,0.0064869098960907,4421568676894739712,229.684783,2.013577,0.0463,-0.0674,0.0583,3.8251,-9.9384,0.0688,0.0656,0.0686,-0.2898,16.524,0.9762,3,1.0,0.046754107661793,-0.0674222913181307,-0.258381348033501,-0.0719518431816094,0.082047010608781,-55.26055759934305,-0.0881108425310123,-0.2533268011429412,0.3720162726485541,0.0064869098960907,0.69024,0.30976
88918,571.564,-416.189,17.068,0.0031,32,16.95,0.0007,224,16.198,0.0006,252,15.75,0.0025,33,15.285,0.0011,72,1.028,0.135,0.294,299.5,229.7034583333333,2.0202222222222224,-1.546999999999997,0.0034351128074635,4421568779973953152,229.703448,2.020213,0.065,-0.0608,0.1007,3.8512,-9.868,0.0483,0.0507,0.0548,-0.3777,15.9767,1.0168,3,1.0,0.0654073067591521,-0.0607856320833652,-0.2316777087148396,0.0024060430233308,0.089291706475238,-42.90254385936552,-0.1713447800821768,-0.1559529291067616,0.5540768888839314,0.0034351128074635,0.27584,0.72416
83066,496.652,-389.398,17.821,0.0044,35,17.795,0.001,237,17.102,0.0008,268,16.681,0.0025,29,16.247,0.0013,81,1.046,0.085,0.221,317.5,229.682625,2.0276666666666667,-1.522000000000002,0.0048010415536631,4421568745614223616,229.682628,2.027654,0.0442,-0.0534,0.1067,3.7808,-9.6831,0.0806,0.0914,0.0934,-0.1073,16.9032,0.9473,3,1.0,0.044600052393433,-0.053345361561623,-0.3027563786728169,0.1925673221528423,0.0695333896314372,-50.10227141126451,-0.3419295952990803,-0.1087554607677325,0.6174191896284138,0.0048010415536631,0.18656,0.81344
82997,495.863,-366.319,16.915,0.002,40,16.782,0.0007,253,16.023,0.0006,286,15.565,0.0022,30,15.11,0.0014,100,1.162,0.123,0.42,347.0,229.68241666666663,2.034083333333333,-1.5390000000000017,0.0026343879744638,4421568848688430464,229.682411,2.034069,0.044,-0.047,0.0901,3.799,-9.8533,0.0433,0.046,0.0502,-0.3648,15.8048,1.0167,3,1.0,0.0443830121196382,-0.0469303701424988,-0.2845578804031911,0.0166192827004,0.064593431605109,-46.59795876317929,-0.207598274469836,-0.1953262509090349,0.6575853782717102,0.0026343879744638,0.14532,0.85468
83604,502.349,-363.044,18.041,0.0089,40,17.996,0.0018,252,17.282,0.0018,286,16.829,0.0122,28,16.399,0.004,99,1.192,0.05,0.665,346.0,229.6842083333333,2.034972222222222,-1.551999999999996,0.0100841459727633,4421568848688429056,229.684214,2.034978,0.0458,-0.046,0.1614,3.7305,-9.9573,0.0884,0.096,0.1091,-0.2814,17.0769,0.9945,3,1.0,0.0461848494537708,-0.0460213186966012,-0.3529962550593456,-0.0909266186278393,0.0651997093064196,-44.89838410411624,-0.185867638563098,-0.3135717254409152,0.3560119232907162,0.0100841459727633,0.72888,0.27112
85059,518.481,-359.026,17.632,0.0033,35,17.583,0.0014,244,16.858,0.002,274,16.438,0.0048,30,15.961,0.0051,95,1.143,0.115,0.796,331.5,229.68870833333327,2.036111111111111,-1.572999999999995,0.0063890531379853,4421568848693442560,229.688696,2.036095,0.0503,-0.0449,0.0651,3.9652,-9.6185,0.0708,0.0751,0.0843,-0.2741,16.667,1.0059,3,1.0,0.0506639861066684,-0.0449041814965631,-0.1181611174577334,0.2602671725971662,0.0676995199694427,-41.55100859405396,-0.2610594222396962,0.1164002958349308,0.2081179102011875,0.0063890531379853,0.92752,0.07248
87136,544.957,-378.154,17.092,0.0022,34,17.054,0.0007,234,16.326,0.0006,264,15.881,0.0019,33,15.426,0.0014,82,1.055,0.073,0.241,316.0,229.69604166666664,2.030777777777778,-1.589999999999998,0.0027892651361962,4421568848693436288,229.696054,2.030777,0.0576,-0.0502,0.0564,3.7949,-9.99,0.0517,0.0545,0.0591,-0.3819,16.1124,1.0048,3,1.0,0.0580175284583618,-0.0502219262531986,-0.2882109813908428,-0.124072740223519,0.0767350994330401,-40.88056671960096,-0.1367055869194718,-0.2824379527716633,0.1871091924083759,0.0027892651361962,0.94008,0.05992
85584,524.714,-361.032,16.325,0.0055,35,16.176,0.0008,244,15.361,0.0006,277,14.873,0.0026,33,14.386,0.0022,91,1.15,0.025,0.701,332.5,229.69041666666664,2.035527777777778,-1.6409999999999982,0.0060307545133258,4421568848693441024,229.690429,2.035537,0.052,-0.0455,0.1606,3.6334,-9.8249,0.0364,0.0362,0.0445,-0.3671,15.115,1.0809,3,0.99999,0.0523959094020844,-0.0454621247262552,-0.4498983863279421,0.0464414652485995,0.069369561817104,-40.94704968760506,-0.3702511894698447,-0.2597680203779678,0.0010834573713155,0.0060307545133258,0.98796,0.01204
83198,498.114,-338.286,16.944,0.0038,42,16.83,0.0011,254,16.07,0.0008,293,15.615,0.0031,44,15.157,0.0012,107,1.232,0.177,0.572,362.5,229.68304166666667,2.041861111111111,-1.5589999999999975,0.0042778499272414,4421571803630949632,229.683034,2.041853,0.0446,-0.0392,0.1266,3.9087,-10.162,0.0466,0.0483,0.0539,-0.4046,15.8593,1.0282,3,1.0,0.0450054018050847,-0.0391463547006568,-0.1748280096607715,-0.3025013281454651,0.0596483300519533,-41.01722160138841,0.0666174470261766,-0.3429781366842961,0.4854132110450107,0.0042778499272414,0.41856,0.58144
94566,679.196,-765.541,18.05,0.002,32,18.012,0.0025,49,17.326,0.0014,64,16.902,0.0073,18,16.456,0.0037,42,1.108,0.077,0.338,95.0,229.733375,1.9231666666666665,-1.518000000000001,0.0054945427471264,4421461642014989312,229.73336,1.923163,0.0949,-0.1579,0.2137,3.9681,-9.9628,0.1009,0.0984,0.1019,-0.2658,17.13,0.9689,3,0.99999,0.0953062426300402,-0.1578339203911588,-0.113831945021969,-0.0966718294600741,0.1843768594761793,-58.874792219436216,0.0239140577417497,-0.1474153050431552,0.6288550945950729,0.0054945427471264,0.17288,0.82712
